Vehicle Type,State,Postcode,Fuel Type,2021-01-31,2022-01-31,2023-01-31
Light Commercial,SA,2138,Diesel,0.0,0.0,0.0
Light Commercial,SA,2142,Diesel,3.0,0.0,0.0
Light Commercial,SA,2151,Diesel,0.0,0.0,3.0
Light Commercial,SA,2155,Diesel,0.0,0.0,0.0
Light Commercial,SA,2212,Diesel,0.0,0.0,3.0
Light Commercial,SA,2227,Diesel,0.0,0.0,3.0
Light Commercial,SA,2258,Petrol,0.0,0.0,0.0
Light Commercial,SA,2293,Diesel,0.0,0.0,3.0
Light Commercial,SA,2297,Petrol,0.0,0.0,4.0
Light Commercial,SA,2297,Diesel,0.0,0.0,15.0
Light Commercial,SA,2315,Diesel,0.0,0.0,3.0
Light Commercial,SA,2350,Diesel,0.0,0.0,3.0
Light Commercial,SA,2402,Petrol,0.0,0.0,3.0
Light Commercial,SA,2445,Diesel,0.0,0.0,3.0
Light Commercial,SA,2450,Diesel,3.0,0.0,0.0
Light Commercial,SA,2456,Petrol,0.0,0.0,3.0
Light Commercial,SA,2469,Diesel,0.0,0.0,0.0
Light Commercial,SA,2541,Petrol,0.0,0.0,0.0
Light Commercial,SA,2580,Diesel,0.0,0.0,0.0
Light Commercial,SA,2590,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,2604,Petrol,0.0,0.0,3.0
Light Commercial,SA,2612,Diesel,0.0,0.0,0.0
Light Commercial,SA,2622,Diesel,0.0,0.0,0.0
Light Commercial,SA,2711,Diesel,0.0,0.0,0.0
Light Commercial,SA,2715,Diesel,0.0,0.0,0.0
Light Commercial,SA,2717,Diesel,0.0,0.0,3.0
Light Commercial,SA,2749,Diesel,0.0,0.0,3.0
Light Commercial,SA,2760,Diesel,0.0,0.0,3.0
Light Commercial,SA,2840,Petrol,0.0,0.0,0.0
Light Commercial,SA,2846,Petrol,0.0,0.0,0.0
Light Commercial,SA,2903,Petrol,0.0,0.0,0.0
Light Commercial,SA,2904,Diesel,0.0,0.0,3.0
Light Commercial,SA,2914,Petrol,0.0,0.0,3.0
Light Commercial,SA,3003,Petrol,0.0,0.0,3.0
Light Commercial,SA,3003,Diesel,0.0,0.0,3.0
Light Commercial,SA,3008,Petrol,0.0,0.0,3.0
Light Commercial,SA,3021,Petrol,0.0,0.0,0.0
Light Commercial,SA,3038,Petrol,0.0,0.0,0.0
Light Commercial,SA,3053,Petrol,0.0,0.0,0.0
Light Commercial,SA,3058,Diesel,0.0,0.0,0.0
Light Commercial,SA,3059,Petrol,0.0,0.0,0.0
Light Commercial,SA,3059,Diesel,0.0,0.0,3.0
Light Commercial,SA,3062,Diesel,0.0,0.0,3.0
Light Commercial,SA,3073,Diesel,0.0,0.0,3.0
Light Commercial,SA,3081,Diesel,4.0,0.0,0.0
Light Commercial,SA,3085,Petrol,0.0,0.0,0.0
Light Commercial,SA,3094,Petrol,0.0,0.0,3.0
Light Commercial,SA,3116,Diesel,0.0,0.0,0.0
Light Commercial,SA,3124,Diesel,0.0,0.0,0.0
Light Commercial,SA,3125,Petrol,0.0,0.0,3.0
Light Commercial,SA,3142,Petrol,0.0,0.0,3.0
Light Commercial,SA,3145,Petrol,0.0,0.0,0.0
Light Commercial,SA,3153,Other,0.0,0.0,0.0
Light Commercial,SA,3168,Petrol,0.0,0.0,3.0
Light Commercial,SA,3172,Petrol,0.0,0.0,0.0
Light Commercial,SA,3174,Petrol,0.0,0.0,0.0
Light Commercial,SA,3181,Petrol,0.0,0.0,0.0
Light Commercial,SA,3183,Diesel,0.0,0.0,3.0
Light Commercial,SA,3185,Diesel,0.0,0.0,0.0
Light Commercial,SA,3198,Diesel,0.0,0.0,0.0
Light Commercial,SA,3204,Diesel,0.0,0.0,3.0
Light Commercial,SA,3219,Diesel,0.0,0.0,0.0
Light Commercial,SA,3230,Petrol,0.0,0.0,0.0
Light Commercial,SA,3279,Diesel,0.0,0.0,3.0
Light Commercial,SA,3292,Diesel,0.0,0.0,0.0
Light Commercial,SA,3301,Diesel,0.0,0.0,3.0
Light Commercial,SA,3311,Petrol,0.0,0.0,0.0
Light Commercial,SA,3315,Petrol,0.0,0.0,3.0
Light Commercial,SA,3317,Diesel,0.0,0.0,3.0
Light Commercial,SA,3319,Other,0.0,0.0,0.0
Light Commercial,SA,3337,Diesel,3.0,0.0,0.0
Light Commercial,SA,3357,Diesel,0.0,0.0,0.0
Light Commercial,SA,3377,Diesel,0.0,0.0,0.0
Light Commercial,SA,3393,Petrol,0.0,0.0,3.0
Light Commercial,SA,3423,Petrol,0.0,0.0,0.0
Light Commercial,SA,3429,Diesel,0.0,0.0,3.0
Light Commercial,SA,3438,Petrol,0.0,0.0,0.0
Light Commercial,SA,3440,Diesel,0.0,0.0,0.0
Light Commercial,SA,3442,Petrol,0.0,0.0,3.0
Light Commercial,SA,3465,Diesel,0.0,0.0,0.0
Light Commercial,SA,3478,Diesel,0.0,0.0,3.0
Light Commercial,SA,3556,Diesel,3.0,0.0,0.0
Light Commercial,SA,3568,Petrol,0.0,0.0,3.0
Light Commercial,SA,3690,Petrol,0.0,0.0,3.0
Light Commercial,SA,3714,Diesel,0.0,0.0,0.0
Light Commercial,SA,3775,Diesel,0.0,0.0,3.0
Light Commercial,SA,3910,Petrol,0.0,0.0,0.0
Light Commercial,SA,3910,Diesel,0.0,0.0,0.0
Light Commercial,SA,3956,Diesel,0.0,0.0,0.0
Light Commercial,SA,3976,Diesel,0.0,0.0,3.0
Light Commercial,SA,3977,Petrol,0.0,0.0,3.0
Light Commercial,SA,4007,Petrol,0.0,0.0,3.0
Light Commercial,SA,4007,Diesel,0.0,0.0,4.0
Light Commercial,SA,4009,Petrol,0.0,0.0,8.0
Light Commercial,SA,4019,Diesel,3.0,0.0,3.0
Light Commercial,SA,4020,Diesel,0.0,0.0,0.0
Light Commercial,SA,4061,Diesel,0.0,0.0,0.0
Light Commercial,SA,4113,Diesel,3.0,0.0,3.0
Light Commercial,SA,4123,Diesel,0.0,0.0,3.0
Light Commercial,SA,4124,Diesel,0.0,0.0,3.0
Light Commercial,SA,4132,Diesel,0.0,0.0,0.0
Light Commercial,SA,4151,Diesel,0.0,0.0,3.0
Light Commercial,SA,4154,Diesel,0.0,0.0,3.0
Light Commercial,SA,4170,Petrol,0.0,0.0,0.0
Light Commercial,SA,4209,Petrol,0.0,0.0,3.0
Light Commercial,SA,4218,Petrol,0.0,0.0,0.0
Light Commercial,SA,4225,Petrol,0.0,0.0,3.0
Light Commercial,SA,4285,Diesel,0.0,0.0,0.0
Light Commercial,SA,4301,Petrol,0.0,0.0,3.0
Light Commercial,SA,4301,Diesel,0.0,0.0,0.0
Light Commercial,SA,4344,Petrol,0.0,0.0,3.0
Light Commercial,SA,4350,Petrol,3.0,0.0,3.0
Light Commercial,SA,4421,Diesel,0.0,0.0,3.0
Light Commercial,SA,4482,Diesel,0.0,0.0,0.0
Light Commercial,SA,4500,Petrol,0.0,0.0,0.0
Light Commercial,SA,4557,Petrol,0.0,0.0,3.0
Light Commercial,SA,4560,Diesel,0.0,0.0,0.0
Light Commercial,SA,4561,Petrol,0.0,0.0,3.0
Light Commercial,SA,4561,Diesel,0.0,0.0,0.0
Light Commercial,SA,4580,Diesel,0.0,0.0,3.0
Light Commercial,SA,4626,Diesel,0.0,0.0,3.0
Light Commercial,SA,4650,Diesel,0.0,0.0,3.0
Light Commercial,SA,4659,Diesel,0.0,0.0,3.0
Light Commercial,SA,4671,Petrol,3.0,0.0,0.0
Light Commercial,SA,4680,Petrol,0.0,0.0,0.0
Light Commercial,SA,4700,Diesel,0.0,0.0,3.0
Light Commercial,SA,4702,Petrol,0.0,0.0,3.0
Light Commercial,SA,4703,Diesel,0.0,0.0,0.0
Light Commercial,SA,4710,Diesel,0.0,0.0,3.0
Light Commercial,SA,4718,Diesel,0.0,0.0,3.0
Light Commercial,SA,4800,Diesel,0.0,0.0,0.0
Light Commercial,SA,4815,Diesel,0.0,0.0,0.0
Light Commercial,SA,4817,Diesel,0.0,0.0,3.0
Light Commercial,SA,4829,Diesel,3.0,0.0,0.0
Light Commercial,SA,4860,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5006,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5008,Electric,0.0,0.0,3.0
Light Commercial,SA,5020,Other,0.0,0.0,3.0
Light Commercial,SA,5032,Other,0.0,0.0,3.0
Light Commercial,SA,5037,Electric,0.0,0.0,0.0
Light Commercial,SA,5038,Hybrid electric,0.0,0.0,0.0
Light Commercial,SA,5040,Dual fuel,0.0,0.0,0.0
Light Commercial,SA,5070,Dual fuel,0.0,0.0,0.0
Light Commercial,SA,5131,Dual fuel,3.0,0.0,0.0
Light Commercial,SA,5132,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5137,Dual fuel,0.0,0.0,0.0
Light Commercial,SA,5144,Other,0.0,0.0,0.0
Light Commercial,SA,5155,Electric,0.0,0.0,3.0
Light Commercial,SA,5156,Electric,0.0,0.0,3.0
Light Commercial,SA,5203,Dual fuel,3.0,0.0,3.0
Light Commercial,SA,5221,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5221,Other,0.0,0.0,0.0
Light Commercial,SA,5256,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5267,Dual fuel,3.0,0.0,3.0
Light Commercial,SA,5309,Other,0.0,0.0,0.0
Light Commercial,SA,5354,Other,0.0,0.0,3.0
Light Commercial,SA,5400,Dual fuel,0.0,0.0,0.0
Light Commercial,SA,5413,Dual fuel,0.0,0.0,0.0
Light Commercial,SA,5413,Other,3.0,0.0,3.0
Light Commercial,SA,5433,Dual fuel,3.0,0.0,0.0
Light Commercial,SA,5434,Other,0.0,0.0,0.0
Light Commercial,SA,5471,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5480,Other,0.0,0.0,3.0
Light Commercial,SA,5490,Other,0.0,0.0,3.0
Light Commercial,SA,5491,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5493,Dual fuel,0.0,0.0,0.0
Light Commercial,SA,5495,Other,3.0,0.0,3.0
Light Commercial,SA,5570,Other,0.0,0.0,3.0
Light Commercial,SA,5577,Dual fuel,0.0,0.0,3.0
Light Commercial,SA,5601,Other,0.0,0.0,3.0
Light Commercial,SA,5606,Electric,0.0,0.0,0.0
Light Commercial,SA,5701,Other,0.0,0.0,3.0
Light Commercial,SA,5710,Other,0.0,0.0,3.0
Light Commercial,SA,6014,Diesel,0.0,0.0,0.0
Light Commercial,SA,6027,Petrol,0.0,0.0,0.0
Light Commercial,SA,6076,Diesel,0.0,0.0,3.0
Light Commercial,SA,6100,Diesel,0.0,0.0,0.0
Light Commercial,SA,6107,Diesel,0.0,0.0,0.0
Light Commercial,SA,6109,Diesel,0.0,0.0,3.0
Light Commercial,SA,6112,Diesel,0.0,0.0,0.0
Light Commercial,SA,6152,Petrol,0.0,0.0,0.0
Light Commercial,SA,6153,Diesel,0.0,0.0,0.0
Light Commercial,SA,6155,Petrol,0.0,0.0,3.0
Light Commercial,SA,6159,Diesel,3.0,0.0,3.0
Light Commercial,SA,6169,Petrol,0.0,0.0,3.0
Light Commercial,SA,6171,Diesel,0.0,0.0,0.0
Light Commercial,SA,6172,Diesel,0.0,0.0,0.0
Light Commercial,SA,6208,Petrol,0.0,0.0,3.0
Light Commercial,SA,6233,Diesel,0.0,0.0,0.0
Light Commercial,SA,6280,Diesel,0.0,0.0,3.0
Light Commercial,SA,6290,Diesel,0.0,0.0,3.0
Light Commercial,SA,6430,Petrol,3.0,0.0,0.0
Light Commercial,SA,6430,Diesel,0.0,0.0,3.0
Light Commercial,SA,6450,Petrol,0.0,0.0,3.0
Light Commercial,SA,6556,Diesel,0.0,0.0,3.0
Light Commercial,SA,6558,Petrol,0.0,0.0,0.0
Light Commercial,SA,6714,Diesel,3.0,0.0,0.0
Light Commercial,SA,6753,Diesel,0.0,0.0,3.0
Light Commercial,SA,7026,Diesel,0.0,0.0,0.0
Light Commercial,SA,7050,Petrol,0.0,0.0,3.0
Light Commercial,SA,7171,Diesel,0.0,0.0,3.0
Light Commercial,SA,7248,Petrol,0.0,0.0,0.0
Light Commercial,SA,7275,Diesel,0.0,0.0,3.0
Light Commercial,SA,7300,Diesel,0.0,0.0,0.0
Light Commercial,SA,7306,Petrol,0.0,0.0,3.0
Light Commercial,SA,7315,Diesel,3.0,0.0,3.0
Light Commercial,SA,7320,Petrol,0.0,0.0,0.0
Light Commercial,SA,7322,Petrol,0.0,0.0,0.0
Light Commercial,SA,7322,Diesel,0.0,0.0,0.0
Light Commercial,SA,7469,Petrol,0.0,0.0,3.0
Light Commercial,WA,0800,Petrol,0.0,0.0,3.0
Light Commercial,WA,0832,Diesel,0.0,0.0,0.0
Light Commercial,WA,2141,Diesel,0.0,0.0,0.0
Light Commercial,WA,3199,Diesel,0.0,0.0,3.0
Light Commercial,WA,3351,Petrol,0.0,0.0,0.0
Light Commercial,WA,3977,Diesel,0.0,0.0,0.0
Light Commercial,WA,4879,Diesel,0.0,0.0,0.0
Light Commercial,WA,6000,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6004,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6007,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6009,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6011,Hybrid electric,0.0,0.0,5.0
Light Commercial,WA,6016,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6018,Electric,0.0,0.0,3.0
Light Commercial,WA,6020,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6028,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6030,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6035,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6036,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6041,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6051,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6053,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6054,Electric,0.0,0.0,0.0
Light Commercial,WA,6055,Hybrid electric,0.0,0.0,5.0
Light Commercial,WA,6057,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6058,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6059,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6062,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6063,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6076,Hybrid electric,0.0,0.0,4.0
Light Commercial,WA,6077,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6078,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6079,Other,0.0,0.0,3.0
Light Commercial,WA,6083,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6084,Hybrid electric,0.0,0.0,5.0
Light Commercial,WA,6090,Hybrid electric,0.0,0.0,9.0
Light Commercial,WA,6102,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6104,Electric,0.0,0.0,17.0
Light Commercial,WA,6106,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6108,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6110,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6121,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6123,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6124,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6124,Electric,0.0,0.0,3.0
Light Commercial,WA,6125,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6156,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6165,Other,0.0,0.0,3.0
Light Commercial,WA,6166,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6167,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6172,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6208,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6209,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6210,Hybrid electric,0.0,0.0,9.0
Light Commercial,WA,6211,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6215,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6220,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6223,Other,0.0,0.0,3.0
Light Commercial,WA,6226,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6231,Petrol,0.0,0.0,0.0
Light Commercial,WA,6237,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6239,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6251,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6255,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6262,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6285,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6288,Other,0.0,0.0,0.0
Light Commercial,WA,6290,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6302,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6304,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6306,Other,0.0,0.0,0.0
Light Commercial,WA,6309,Dual fuel,3.0,0.0,0.0
Light Commercial,WA,6311,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6315,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6318,Other,0.0,0.0,3.0
Light Commercial,WA,6324,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6328,Dual fuel,0.0,0.0,0.0
Light Commercial,WA,6333,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6335,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6343,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6348,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6355,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6356,Other,0.0,0.0,3.0
Light Commercial,WA,6367,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6375,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6390,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6392,Other,0.0,0.0,0.0
Light Commercial,WA,6395,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6397,Dual fuel,0.0,0.0,0.0
Light Commercial,WA,6398,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6401,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6409,Other,0.0,0.0,0.0
Light Commercial,WA,6415,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6434,Petrol,0.0,0.0,3.0
Light Commercial,WA,6442,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6448,Other,0.0,0.0,3.0
Light Commercial,WA,6470,Diesel,0.0,0.0,3.0
Light Commercial,WA,6490,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6503,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6504,Dual fuel,0.0,0.0,3.0
Light Commercial,WA,6504,Other,0.0,0.0,3.0
Light Commercial,WA,6514,Other,0.0,0.0,3.0
Light Commercial,WA,6515,Dual fuel,0.0,0.0,0.0
Light Commercial,WA,6521,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6530,Electric,0.0,0.0,3.0
Light Commercial,WA,6535,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6536,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6556,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6568,Dual fuel,0.0,0.0,3.0
Light Commercial,WA,6603,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6614,Petrol,0.0,0.0,0.0
Light Commercial,WA,6620,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6630,Other,0.0,0.0,0.0
Light Commercial,WA,6635,Dual fuel,0.0,0.0,0.0
Light Commercial,WA,6701,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6713,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6713,Other,0.0,0.0,3.0
Light Commercial,WA,6716,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6721,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6722,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6725,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6726,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6751,Hybrid electric,0.0,0.0,0.0
Light Commercial,WA,6753,Other,0.0,0.0,3.0
Light Commercial,WA,6754,Hybrid electric,0.0,0.0,3.0
Light Commercial,WA,6799,Petrol,0.0,0.0,0.0
Light Commercial,WA,6831,Diesel,0.0,0.0,3.0
Light Commercial,WA,6959,Petrol,0.0,0.0,0.0
Light Commercial,WA,6987,Dual fuel,0.0,0.0,3.0
Light Commercial,TAS,2001,Diesel,0.0,0.0,8.0
Light Commercial,TAS,2008,Diesel,0.0,0.0,0.0
Light Commercial,TAS,2028,Petrol,0.0,0.0,0.0
Light Commercial,TAS,2065,Petrol,0.0,0.0,3.0
Light Commercial,TAS,2128,Diesel,0.0,0.0,0.0
Light Commercial,TAS,2142,Petrol,0.0,0.0,0.0
Light Commercial,TAS,2281,Petrol,0.0,0.0,3.0
Light Commercial,TAS,2483,Diesel,0.0,0.0,3.0
Light Commercial,TAS,2779,Diesel,0.0,0.0,0.0
Light Commercial,TAS,3029,Diesel,0.0,0.0,3.0
Light Commercial,TAS,3039,Diesel,0.0,0.0,0.0
Light Commercial,TAS,3085,Diesel,0.0,0.0,3.0
Light Commercial,TAS,3088,Diesel,0.0,0.0,0.0
Light Commercial,TAS,3140,Petrol,0.0,0.0,3.0
Light Commercial,TAS,3550,Petrol,0.0,0.0,0.0
Light Commercial,TAS,3812,Diesel,0.0,0.0,0.0
Light Commercial,TAS,3825,Diesel,0.0,0.0,0.0
Light Commercial,TAS,3940,Petrol,0.0,0.0,3.0
Light Commercial,TAS,4101,Diesel,0.0,0.0,3.0
Light Commercial,TAS,4110,Diesel,0.0,0.0,0.0
Light Commercial,TAS,4221,Diesel,0.0,0.0,0.0
Light Commercial,TAS,4223,Petrol,0.0,0.0,3.0
Light Commercial,TAS,4285,Petrol,0.0,0.0,3.0
Light Commercial,TAS,4503,Petrol,0.0,0.0,0.0
Light Commercial,TAS,4556,Diesel,0.0,0.0,0.0
Light Commercial,TAS,5096,Petrol,0.0,0.0,0.0
Light Commercial,TAS,6009,Diesel,0.0,0.0,0.0
Light Commercial,TAS,6010,Diesel,0.0,0.0,0.0
Light Commercial,TAS,6017,Petrol,0.0,0.0,0.0
Light Commercial,TAS,6232,Petrol,0.0,0.0,0.0
Light Commercial,TAS,6430,Diesel,0.0,0.0,0.0
Light Commercial,TAS,7055,Dual fuel,0.0,0.0,3.0
Light Commercial,TAS,7109,Dual fuel,0.0,0.0,3.0
Light Commercial,TAS,7109,Electric,0.0,0.0,3.0
Light Commercial,TAS,7171,Hybrid electric,0.0,0.0,0.0
Light Commercial,TAS,7173,Dual fuel,0.0,0.0,3.0
Light Commercial,TAS,7179,Other,0.0,0.0,3.0
Light Commercial,TAS,7249,Electric,0.0,0.0,3.0
Light Commercial,TAS,7250,Electric,0.0,0.0,3.0
Light Commercial,TAS,7302,Dual fuel,0.0,0.0,3.0
Light Commercial,TAS,7310,Electric,0.0,0.0,0.0
Light Commercial,TAS,7320,Electric,0.0,0.0,3.0
Light Commercial,NT,0813,Diesel,0.0,0.0,3.0
Light Commercial,NT,0831,Petrol,0.0,0.0,0.0
Light Commercial,NT,0834,Dual fuel,0.0,0.0,0.0
Light Commercial,NT,0840,Other,0.0,0.0,0.0
Light Commercial,NT,0851,Petrol,0.0,0.0,0.0
Light Commercial,NT,0860,Dual fuel,0.0,0.0,3.0
Light Commercial,NT,0861,Diesel,0.0,0.0,4.0
Light Commercial,NT,0871,Petrol,0.0,0.0,3.0
Light Commercial,NT,5173,Diesel,0.0,0.0,3.0
Light Commercial,NT,6107,Diesel,0.0,0.0,0.0
Light Commercial,ACT,0830,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2010,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2010,Electric,0.0,0.0,3.0
Light Commercial,ACT,2022,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2033,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2044,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2086,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2111,Petrol,0.0,0.0,3.0
Light Commercial,ACT,2137,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2141,Electric,0.0,0.0,0.0
Light Commercial,ACT,2142,Other,0.0,0.0,3.0
Light Commercial,ACT,2145,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2147,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2160,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2168,Diesel,3.0,0.0,0.0
Light Commercial,ACT,2174,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2179,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2210,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2210,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2232,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2262,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2295,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2304,Diesel,0.0,0.0,12.0
Light Commercial,ACT,2315,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2350,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2421,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2481,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2483,Dual fuel,0.0,0.0,0.0
Light Commercial,ACT,2516,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2528,Petrol,0.0,0.0,3.0
Light Commercial,ACT,2528,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2534,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2540,Dual fuel,0.0,0.0,3.0
Light Commercial,ACT,2541,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2558,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2565,Petrol,3.0,0.0,0.0
Light Commercial,ACT,2573,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2576,Petrol,0.0,0.0,3.0
Light Commercial,ACT,2583,Diesel,3.0,0.0,3.0
Light Commercial,ACT,2584,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2585,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2587,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2601,Electric,0.0,0.0,0.0
Light Commercial,ACT,2602,Hybrid electric,0.0,0.0,0.0
Light Commercial,ACT,2602,Electric,0.0,0.0,0.0
Light Commercial,ACT,2605,Hybrid electric,0.0,0.0,0.0
Light Commercial,ACT,2611,Hybrid electric,0.0,0.0,5.0
Light Commercial,ACT,2617,Hybrid electric,0.0,0.0,3.0
Light Commercial,ACT,2618,Hybrid electric,0.0,0.0,3.0
Light Commercial,ACT,2620,Hybrid electric,0.0,0.0,4.0
Light Commercial,ACT,2621,Other,3.0,0.0,3.0
Light Commercial,ACT,2623,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2632,Diesel,3.0,0.0,0.0
Light Commercial,ACT,2641,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2646,Petrol,3.0,0.0,3.0
Light Commercial,ACT,2646,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2702,Petrol,0.0,0.0,0.0
Light Commercial,ACT,2759,Petrol,0.0,0.0,3.0
Light Commercial,ACT,2777,Diesel,0.0,0.0,0.0
Light Commercial,ACT,2790,Diesel,0.0,0.0,3.0
Light Commercial,ACT,2807,Diesel,0.0,0.0,3.0
